customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02916,Male,0,No,No,59,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,87.27,5148.93,No
CUST02917,Male,1,Yes,Yes,25,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,116.06,2901.5,No
CUST02918,Female,0,No,No,22,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,86.79,1909.38,No
CUST02919,Female,0,No,No,71,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer,73.96,5251.16,No
CUST02920,Male,1,Yes,No,23,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,36.36,836.28,No
CUST02921,Female,0,Yes,No,70,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,82.52,5776.4,Yes
CUST02922,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,81.11,3244.4,Yes
CUST02923,Male,0,Yes,No,14,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,81.88,1146.32,No
CUST02924,Female,0,Yes,Yes,29,No,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,109.23,3167.67,No
CUST02925,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,91.63,1466.08,Yes
CUST02926,Female,1,No,Yes,10,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Credit card,98.34,983.4,Yes
CUST02927,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer,51.33,2412.51,No
CUST02928,Female,0,No,Yes,4,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,47.04,188.16,Yes
CUST02929,Female,0,Yes,Yes,12,No,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,40.68,488.16,No
CUST02930,Female,0,No,No,42,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,97.84,4109.28,Yes
CUST02931,Male,1,No,No,4,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,89.86,359.44,Yes
CUST02932,Male,1,Yes,Yes,6,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,54.21,325.26,No
CUST02933,Male,0,No,Yes,14,No,No phone service,No,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,34.11,477.54,No
CUST02934,Male,0,No,No,35,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,104.67,3663.45,Yes
CUST02935,Male,0,No,Yes,47,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,58.43,2746.21,No
CUST02936,Female,0,Yes,Yes,58,No,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer,38.97,2260.26,Yes
CUST02937,Male,0,Yes,No,65,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.44,2238.6,Yes
CUST02938,Male,0,No,Yes,19,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,111.97,2127.43,No
CUST02939,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer,33.02,1882.14,No
CUST02940,Male,0,Yes,No,65,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,55.97,3638.05,Yes
CUST02941,Male,0,No,Yes,13,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,83.22,1081.86,No
CUST02942,Male,0,No,No,8,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,60.81,486.48,Yes
CUST02943,Male,0,Yes,No,18,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,67.75,1219.5,No
CUST02944,Female,0,Yes,No,35,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,100.26,3509.1,No
CUST02945,Female,0,Yes,No,26,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,119.92,3117.92,No
CUST02946,Male,1,No,Yes,38,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,66.72,2535.36,No
CUST02947,Female,0,Yes,No,66,No,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,57.88,3820.08,No
CUST02948,Female,0,Yes,No,26,No,No,No,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,60.68,1577.68,Yes
CUST02949,Female,0,Yes,Yes,57,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,56.91,3243.87,No
CUST02950,Female,1,No,No,25,No,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,67.38,1684.5,No
CUST02951,Male,1,No,Yes,30,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,53.31,1599.3,No
CUST02952,Female,0,No,No,7,No,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,66.26,463.82,Yes
CUST02953,Female,0,Yes,No,27,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,No,Mailed check,114.55,3092.85,No
CUST02954,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card,48.62,534.82,No
CUST02955,Male,0,No,No,8,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,85.19,681.52,No
CUST02956,Male,0,Yes,Yes,11,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,68.69,755.59,Yes
CUST02957,Male,0,Yes,Yes,30,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,93.24,2797.2,No
CUST02958,Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer,67.23,1008.45,No
CUST02959,Male,0,No,No,56,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,36.05,2018.8,Yes
CUST02960,Male,0,Yes,No,35,Yes,No,No,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,107.24,3753.4,No
CUST02961,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card,87.58,3415.62,No
CUST02962,Female,1,No,Yes,24,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,72.59,1742.16,No
CUST02963,Female,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,103.11,824.88,No
CUST02964,Female,1,No,Yes,43,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,117.62,5057.66,No
CUST02965,Male,0,Yes,Yes,42,Yes,No phone service,No,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer,60.94,2559.48,No
CUST02966,Male,0,No,Yes,41,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer,55.31,2267.71,No
CUST02967,Male,0,No,No,47,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,95.36,4481.92,No
CUST02968,Male,1,Yes,No,26,No,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,65.46,1701.96,Yes
CUST02969,Male,0,Yes,No,52,No,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,28.58,1486.16,Yes
CUST02970,Female,0,No,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,55.44,1219.68,No
CUST02971,Female,1,Yes,Yes,5,No,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,100.86,504.3,No
CUST02972,Male,0,No,Yes,15,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,90.67,1360.05,Yes
CUST02973,Male,1,Yes,No,36,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Bank transfer,106.28,3826.08,Yes
CUST02974,Male,0,Yes,No,63,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,34.66,2183.58,Yes
CUST02975,Male,1,Yes,No,49,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,44.39,2175.11,No
CUST02976,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,41.47,2280.85,No
CUST02977,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,117.13,8433.36,No
CUST02978,Male,0,No,Yes,60,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,36.89,2213.4,No
CUST02979,Male,0,Yes,Yes,57,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,79.79,4548.03,No
CUST02980,Male,0,Yes,Yes,29,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card,83.29,2415.41,No
CUST02981,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,One year,No,Credit card,81.89,1555.91,No
CUST02982,Male,0,Yes,Yes,10,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,89.17,891.7,Yes
CUST02983,Male,0,Yes,Yes,10,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,68.39,683.9,No
CUST02984,Female,0,No,Yes,57,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer,28.37,1617.09,No
CUST02985,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,Yes,Mailed check,90.12,4866.48,No
CUST02986,Female,1,Yes,No,56,No,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,48.11,2694.16,No
CUST02987,Male,0,No,No,68,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,27.59,1876.12,No
CUST02988,Male,0,No,Yes,69,Yes,No,No,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Credit card,36.98,2551.62,Yes
CUST02989,Female,0,Yes,Yes,55,No,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,48.72,2679.6,No
CUST02990,Female,0,No,No,69,Yes,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,63.24,4363.56,Yes
CUST02991,Female,0,No,Yes,72,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card,106.13,7641.36,Yes
CUST02992,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,73.65,73.65,Yes
CUST02993,Female,0,No,Yes,12,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,67.2,806.4,No
CUST02994,Female,1,Yes,Yes,35,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,39.13,1369.55,No
CUST02995,Male,0,No,Yes,33,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Two year,No,Bank transfer,115.93,3825.69,No
CUST02996,Male,0,No,Yes,25,No,Yes,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,110.85,2771.25,No
CUST02997,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,One year,No,Credit card,101.61,1625.76,No
CUST02998,Female,0,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,52.32,418.56,Yes
CUST02999,Female,0,No,Yes,35,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,76.16,2665.6,No
CUST03000,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,58.88,2708.48,Yes
CUST03001,Female,0,No,Yes,11,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,60.29,663.19,No
CUST03002,Female,0,Yes,Yes,61,No,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,27.21,1659.81,No
CUST03003,Female,0,Yes,No,44,No,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,No,Mailed check,34.0,1496.0,No
CUST03004,Male,0,Yes,Yes,11,Yes,No,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Credit card,116.12,1277.32,Yes
CUST03005,Male,1,Yes,Yes,11,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,81.01,891.11,Yes
CUST03006,Female,0,Yes,No,22,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,20.63,453.86,No
CUST03007,Male,1,No,No,62,No,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,100.92,6257.04,No
CUST03008,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,28.7,1377.6,No
CUST03009,Male,0,No,Yes,63,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,90.82,5721.66,Yes
CUST03010,Female,0,Yes,Yes,51,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,82.08,4186.08,No
CUST03011,Female,0,Yes,No,45,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,26.3,1183.5,No
CUST03012,Male,1,Yes,No,33,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,73.09,2411.97,Yes
CUST03013,Male,0,No,No,60,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,24.74,1484.4,No
CUST03014,Female,0,No,Yes,2,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,26.44,52.88,No
CUST03015,Female,0,No,Yes,13,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,25.12,326.56,No
CUST03016,Male,1,Yes,No,66,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,45.54,3005.64,No
CUST03017,Male,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,100.18,5710.26,No
CUST03018,Female,1,Yes,Yes,43,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Electronic check,56.25,2418.75,No
CUST03019,Male,0,Yes,No,45,No,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,83.95,3777.75,No
CUST03020,Female,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,32.48,1006.88,No
CUST03021,Female,0,Yes,No,10,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,113.29,1132.9,Yes
CUST03022,Female,0,No,Yes,23,No,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,70.42,1619.66,No
CUST03023,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,22.46,651.34,Yes
CUST03024,Male,0,Yes,Yes,31,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.74,2285.94,No
CUST03025,Male,1,No,Yes,18,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.45,692.1,No
CUST03026,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,39.58,435.38,No
CUST03027,Male,1,No,No,47,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,80.04,3761.88,No
CUST03028,Male,0,Yes,Yes,3,No,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,42.64,127.92,No
CUST03029,Male,1,Yes,Yes,2,No,No,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,41.4,82.8,Yes
CUST03030,Male,0,Yes,No,54,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,74.1,4001.4,No
CUST03031,Female,1,Yes,No,72,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,43.55,3135.6,No
CUST03032,Male,1,No,No,31,No,No phone service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.05,962.55,No
CUST03033,Male,0,Yes,No,8,No,No,DSL,No internet service,No,No,Yes,No,No internet service,One year,Yes,Mailed check,60.83,486.64,Yes
CUST03034,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,25.2,1083.6,Yes
CUST03035,Male,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,110.53,5305.44,No
CUST03036,Male,0,No,No,2,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,65.15,130.3,No
CUST03037,Female,1,No,Yes,22,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer,21.31,468.82,No
CUST03038,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,42.47,212.35,No
CUST03039,Male,0,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,115.78,810.46,No
CUST03040,Male,0,No,Yes,20,No,Yes,DSL,No internet service,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,69.64,1392.8,No
CUST03041,Female,1,Yes,Yes,2,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,55.89,111.78,Yes
CUST03042,Male,1,No,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,51.51,1648.32,No
CUST03043,Male,0,No,No,3,No,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,61.7,185.1,No
CUST03044,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Electronic check,41.18,1688.38,Yes
CUST03045,Male,0,Yes,Yes,42,No,No,No,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,94.91,3986.22,No
